doi,journal,url,editor,received,accepted,online,final_version,issue,first_decision,second_decision,third_decision,fourth_decision,preprint,issueonline,revised1,revised2,revised3,revised4,error
10.1007/s00442-008-1047-5,Oecologia,http://link.springer.com/10.1007/s00442-008-1047-5,NA,2006-12-07,2008-04-13,2008-05-17,NA,2008-08-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
10.1007/s00442-008-1050-x,Oecologia,http://link.springer.com/10.1007/s00442-008-1050-x,NA,2008-01-21,2008-04-10,2008-05-17,NA,2008-08-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
10.1007/s00442-008-1065-3,Oecologia,http://link.springer.com/10.1007/s00442-008-1065-3,NA,2007-09-25,2008-04-25,2008-05-15,NA,2008-08-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
10.1007/s00442-008-1058-2,Oecologia,http://link.springer.com/10.1007/s00442-008-1058-2,NA,2007-11-13,2008-04-23,2008-05-15,NA,2008-08-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
10.1007/s00442-008-1056-4,Oecologia,http://link.springer.com/10.1007/s00442-008-1056-4,NA,2007-05-18,2008-04-14,2008-05-15,NA,2008-08-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
10.1007/s00442-008-1043-9,Oecologia,http://link.springer.com/10.1007/s00442-008-1043-9,NA,2007-12-27,2008-04-11,2008-05-15,NA,2008-07-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
10.1007/s00442-008-1053-7,Oecologia,http://link.springer.com/10.1007/s00442-008-1053-7,NA,2007-11-16,2008-04-16,2008-05-15,NA,2008-08-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
10.1007/s00442-008-1042-x,Oecologia,http://link.springer.com/10.1007/s00442-008-1042-x,NA,2007-06-20,2008-04-09,2008-05-15,NA,2008-07-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
10.1007/s00442-008-1045-7,Oecologia,http://link.springer.com/10.1007/s00442-008-1045-7,NA,2007-10-22,2008-04-11,2008-05-15,NA,2008-08-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
10.1007/s00442-008-1051-9,Oecologia,http://link.springer.com/10.1007/s00442-008-1051-9,NA,2007-04-02,2008-04-16,2008-05-15,NA,2008-08-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
10.1007/s00442-008-1049-3,Oecologia,http://link.springer.com/10.1007/s00442-008-1049-3,NA,2006-08-23,2008-04-13,2008-05-15,NA,2008-08-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
10.1007/s00442-008-1046-6,Oecologia,http://link.springer.com/10.1007/s00442-008-1046-6,NA,2007-10-02,2008-04-13,2008-05-09,NA,2008-08-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
10.1007/s00442-008-1055-5,Oecologia,http://link.springer.com/10.1007/s00442-008-1055-5,NA,NA,NA,2008-05-09,NA,2008-08-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
10.1007/s00442-008-1052-8,Oecologia,http://link.springer.com/10.1007/s00442-008-1052-8,NA,2007-12-06,2008-04-16,2008-05-09,NA,2008-08-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
10.1007/s00442-008-1044-8,Oecologia,http://link.springer.com/10.1007/s00442-008-1044-8,NA,2007-12-26,2008-04-11,2008-05-09,NA,2008-08-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
10.1007/s00442-008-1041-y,Oecologia,http://link.springer.com/10.1007/s00442-008-1041-y,NA,2006-12-04,2008-03-26,2008-05-07,NA,2008-07-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
10.1007/s00442-008-1040-z,Oecologia,http://link.springer.com/10.1007/s00442-008-1040-z,NA,2007-10-29,2008-03-26,2008-04-30,NA,2008-07-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
10.1007/s00442-008-1038-6,Oecologia,http://link.springer.com/10.1007/s00442-008-1038-6,NA,2007-02-26,2008-04-03,2008-04-29,NA,2008-07-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
10.1007/s00442-008-1039-5,Oecologia,http://link.springer.com/10.1007/s00442-008-1039-5,NA,2007-09-14,2008-04-03,2008-04-29,NA,2008-07-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
10.1007/s00442-008-1037-7,Oecologia,http://link.springer.com/10.1007/s00442-008-1037-7,NA,2007-05-24,2008-04-01,2008-04-29,NA,2008-07-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
10.1007/s00442-008-1036-8,Oecologia,http://link.springer.com/10.1007/s00442-008-1036-8,NA,2006-12-04,2008-04-01,2008-04-29,NA,2008-07-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
10.1007/s00442-008-1035-9,Oecologia,http://link.springer.com/10.1007/s00442-008-1035-9,NA,2007-09-19,2008-03-31,2008-04-29,NA,2008-07-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
10.1007/s00442-008-1034-x,Oecologia,http://link.springer.com/10.1007/s00442-008-1034-x,NA,2007-11-02,2008-03-26,2008-04-26,NA,2008-07-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
10.1007/s00442-006-0549-2,Oecologia,http://link.springer.com/10.1007/s00442-006-0549-2,NA,2006-02-16,2006-08-09,2006-09-22,NA,2007-01-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
10.1007/s00442-007-0776-1,Oecologia,http://link.springer.com/10.1007/s00442-007-0776-1,NA,2006-10-03,2007-05-10,2007-07-13,NA,2007-09-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
10.1007/s00442-007-0664-8,Oecologia,http://link.springer.com/10.1007/s00442-007-0664-8,NA,2006-03-27,2007-01-15,2007-02-08,NA,2007-06-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
10.1007/s00442-007-0661-y,Oecologia,http://link.springer.com/10.1007/s00442-007-0661-y,NA,2006-05-24,2007-01-09,2007-02-08,NA,2007-05-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
10.1007/s00442-006-0636-4,Oecologia,http://link.springer.com/10.1007/s00442-006-0636-4,NA,2005-12-07,2006-11-27,2007-02-07,NA,2007-05-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
10.1007/s00442-006-0650-6,Oecologia,http://link.springer.com/10.1007/s00442-006-0650-6,NA,2006-01-16,2006-12-12,2007-02-06,NA,2007-05-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
10.1007/s00442-006-0651-5,Oecologia,http://link.springer.com/10.1007/s00442-006-0651-5,NA,2006-05-31,2006-12-19,2007-02-03,NA,2007-05-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
10.1007/s00442-007-0662-x,Oecologia,http://link.springer.com/10.1007/s00442-007-0662-x,NA,2006-12-11,2007-01-09,2007-02-03,NA,2007-06-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
10.1007/s00442-007-0658-6,Oecologia,http://link.springer.com/10.1007/s00442-007-0658-6,NA,2006-07-19,2007-01-03,2007-02-03,NA,2007-05-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
10.1007/s00442-006-0653-3,Oecologia,http://link.springer.com/10.1007/s00442-006-0653-3,NA,2006-11-07,2006-12-19,2007-02-03,NA,2007-05-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
10.1007/s00442-006-0641-7,Oecologia,http://link.springer.com/10.1007/s00442-006-0641-7,NA,2006-06-11,2006-12-05,2007-01-26,NA,2007-05-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
10.1007/s00442-006-0646-2,Oecologia,http://link.springer.com/10.1007/s00442-006-0646-2,NA,2006-04-11,2006-12-11,2007-01-24,NA,2007-05-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
10.1007/s00442-006-0655-1,Oecologia,http://link.springer.com/10.1007/s00442-006-0655-1,NA,2005-02-20,2006-10-19,2007-01-23,NA,2007-03-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
10.1007/s00442-006-0652-4,Oecologia,http://link.springer.com/10.1007/s00442-006-0652-4,NA,2006-01-14,2006-12-19,2007-01-23,NA,2007-05-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
10.1007/s00442-006-0647-1,Oecologia,http://link.springer.com/10.1007/s00442-006-0647-1,NA,2006-08-03,2006-12-11,2007-01-23,NA,2007-05-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
10.1007/s00442-006-0615-9,Oecologia,http://link.springer.com/10.1007/s00442-006-0615-9,NA,2006-10-04,2006-11-08,2007-01-23,NA,2007-04-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
10.1007/s00442-006-0594-x,Oecologia,http://link.springer.com/10.1007/s00442-006-0594-x,NA,2006-03-20,2006-10-12,2007-01-16,NA,2007-03-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
10.1007/s00442-006-0643-5,Oecologia,http://link.springer.com/10.1007/s00442-006-0643-5,NA,2006-08-18,2006-12-12,2007-01-16,NA,2007-05-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
10.1007/s00442-006-0640-8,Oecologia,http://link.springer.com/10.1007/s00442-006-0640-8,NA,2006-05-08,2006-12-04,2007-01-13,NA,2007-05-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
10.1007/s00442-006-0648-0,Oecologia,http://link.springer.com/10.1007/s00442-006-0648-0,NA,2006-06-18,2006-12-11,2007-01-13,NA,2007-05-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
10.1007/s00442-006-0645-3,Oecologia,http://link.springer.com/10.1007/s00442-006-0645-3,NA,2006-05-25,2006-12-11,2007-01-13,NA,2007-05-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
10.1007/s00442-006-0630-x,Oecologia,http://link.springer.com/10.1007/s00442-006-0630-x,NA,2006-06-21,2006-11-21,2007-01-16,NA,2007-05-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
10.1007/s00442-006-0626-6,Oecologia,http://link.springer.com/10.1007/s00442-006-0626-6,NA,2006-07-11,2006-11-20,2007-01-12,NA,2007-05-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
10.1007/s00442-006-0642-6,Oecologia,http://link.springer.com/10.1007/s00442-006-0642-6,NA,2006-07-28,2006-11-11,2007-01-12,NA,2007-05-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
10.1007/s00442-006-0629-3,Oecologia,http://link.springer.com/10.1007/s00442-006-0629-3,NA,2006-08-18,2006-09-25,2007-01-10,NA,2007-05-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
10.1007/s00442-006-0620-z,Oecologia,http://link.springer.com/10.1007/s00442-006-0620-z,NA,2006-10-07,2006-11-08,2007-01-10,NA,2007-04-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
10.1007/s00442-006-0638-2,Oecologia,http://link.springer.com/10.1007/s00442-006-0638-2,NA,2006-02-01,2006-11-28,2007-01-10,NA,2007-05-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
10.1007/s00442-006-0635-5,Oecologia,http://link.springer.com/10.1007/s00442-006-0635-5,NA,2006-02-08,2006-11-27,2007-01-10,NA,2007-05-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
10.1007/s00442-006-0639-1,Oecologia,http://link.springer.com/10.1007/s00442-006-0639-1,NA,2006-06-19,2006-12-04,2007-01-10,NA,2007-05-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
10.1007/s00442-006-0637-3,Oecologia,http://link.springer.com/10.1007/s00442-006-0637-3,NA,2006-11-28,2006-11-28,2007-01-10,NA,2007-05-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
10.1007/s00442-006-0610-1,Oecologia,http://link.springer.com/10.1007/s00442-006-0610-1,NA,2006-04-04,2006-11-02,2007-01-10,NA,2007-04-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
10.1007/s00442-006-0633-7,Oecologia,http://link.springer.com/10.1007/s00442-006-0633-7,NA,2005-09-22,2006-11-22,2006-12-23,NA,2007-05-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
10.1007/s00442-006-0634-6,Oecologia,http://link.springer.com/10.1007/s00442-006-0634-6,NA,2006-11-04,2006-11-27,2006-12-22,NA,2007-05-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
10.1007/s00442-006-0571-4,Oecologia,http://link.springer.com/10.1007/s00442-006-0571-4,NA,2006-02-28,2006-09-13,2006-12-21,NA,2007-03-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
10.1007/s00442-006-0621-y,Oecologia,http://link.springer.com/10.1007/s00442-006-0621-y,NA,2006-10-17,2006-11-08,2006-12-20,NA,2007-04-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
10.1007/s00442-006-0614-x,Oecologia,http://link.springer.com/10.1007/s00442-006-0614-x,NA,2006-10-15,2006-11-16,2006-12-20,NA,2007-04-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
10.1007/s00442-006-0595-9,Oecologia,http://link.springer.com/10.1007/s00442-006-0595-9,NA,2006-01-17,2006-10-12,2006-12-20,NA,2007-03-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
10.1007/s00442-006-0631-9,Oecologia,http://link.springer.com/10.1007/s00442-006-0631-9,NA,2006-05-18,2006-11-21,2006-12-16,NA,2007-05-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
10.1007/s00442-006-0617-7,Oecologia,http://link.springer.com/10.1007/s00442-006-0617-7,NA,2006-09-13,2006-11-08,2006-12-16,NA,2007-04-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
10.1007/s00442-006-0618-6,Oecologia,http://link.springer.com/10.1007/s00442-006-0618-6,NA,2006-09-27,2006-11-08,2006-12-16,NA,2007-04-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
10.1007/s00442-006-0632-8,Oecologia,http://link.springer.com/10.1007/s00442-006-0632-8,NA,2006-02-07,2006-11-21,2006-12-16,NA,2007-05-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
10.1007/s00442-006-0628-4,Oecologia,http://link.springer.com/10.1007/s00442-006-0628-4,NA,2006-02-02,2006-11-20,2006-12-16,NA,2007-05-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
10.1007/s00442-006-0624-8,Oecologia,http://link.springer.com/10.1007/s00442-006-0624-8,NA,NA,NA,2006-12-16,NA,2007-04-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
10.1007/s00442-006-0616-8,Oecologia,http://link.springer.com/10.1007/s00442-006-0616-8,NA,2006-02-21,2006-11-09,2006-12-16,NA,2007-04-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
10.1007/s00442-006-0622-x,Oecologia,http://link.springer.com/10.1007/s00442-006-0622-x,NA,2006-11-13,2006-11-13,2006-12-12,NA,2007-05-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
10.1007/s00442-006-0625-7,Oecologia,http://link.springer.com/10.1007/s00442-006-0625-7,NA,2006-06-23,2006-11-17,2006-12-13,NA,2007-05-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
10.1007/s00442-006-0627-5,Oecologia,http://link.springer.com/10.1007/s00442-006-0627-5,NA,2006-05-26,2006-11-20,2006-12-13,NA,2007-05-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
10.1007/s00442-006-0619-5,Oecologia,http://link.springer.com/10.1007/s00442-006-0619-5,NA,2006-08-29,2006-11-08,2006-12-12,NA,2007-04-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
10.1007/s00442-006-0589-7,Oecologia,http://link.springer.com/10.1007/s00442-006-0589-7,NA,2006-04-17,2006-10-11,2006-12-08,NA,2007-03-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
10.1007/s00442-006-0608-8,Oecologia,http://link.springer.com/10.1007/s00442-006-0608-8,NA,2006-03-13,2006-11-02,2006-12-08,NA,2007-04-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
10.1007/s00442-006-0605-y,Oecologia,http://link.springer.com/10.1007/s00442-006-0605-y,NA,2006-09-21,2006-10-31,2006-12-05,NA,2007-03-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
10.1007/s00442-006-0609-7,Oecologia,http://link.springer.com/10.1007/s00442-006-0609-7,NA,2005-12-05,2006-11-02,2006-12-05,NA,2007-04-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
10.1007/s00442-006-0579-9,Oecologia,http://link.springer.com/10.1007/s00442-006-0579-9,NA,2005-12-16,2006-09-28,2006-11-07,NA,2007-02-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
10.1007/s00442-006-0580-3,Oecologia,http://link.springer.com/10.1007/s00442-006-0580-3,NA,2005-11-03,2006-10-09,2006-11-07,NA,2007-03-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
10.1007/s00442-006-0607-9,Oecologia,http://link.springer.com/10.1007/s00442-006-0607-9,NA,2006-02-28,2006-11-02,2006-11-29,NA,2007-04-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
10.1007/s00442-006-0611-0,Oecologia,http://link.springer.com/10.1007/s00442-006-0611-0,NA,2006-02-03,2006-11-02,2006-11-29,NA,2007-04-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
10.1007/s00442-006-0567-0,Oecologia,http://link.springer.com/10.1007/s00442-006-0567-0,NA,2005-10-15,2006-08-31,2006-11-29,NA,2007-02-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
10.1007/s00442-006-0603-0,Oecologia,http://link.springer.com/10.1007/s00442-006-0603-0,NA,2006-03-07,2006-10-23,2006-11-24,NA,2007-03-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
10.1007/s00442-006-0612-z,Oecologia,http://link.springer.com/10.1007/s00442-006-0612-z,NA,2006-05-22,2006-11-02,2006-11-24,NA,2007-04-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
10.1007/s00442-006-0604-z,Oecologia,http://link.springer.com/10.1007/s00442-006-0604-z,NA,2006-03-22,2006-10-23,2006-11-24,NA,2007-03-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
10.1007/s00442-006-0559-0,Oecologia,http://link.springer.com/10.1007/s00442-006-0559-0,NA,2006-04-05,2006-08-23,2006-11-24,NA,2007-02-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
10.1007/s00442-006-0593-y,Oecologia,http://link.springer.com/10.1007/s00442-006-0593-y,NA,2006-02-22,2006-10-12,2006-11-23,NA,2007-03-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
10.1007/s00442-006-0606-x,Oecologia,http://link.springer.com/10.1007/s00442-006-0606-x,NA,2006-03-17,2006-11-01,2006-11-22,NA,2007-04-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
10.1007/s00442-006-0586-x,Oecologia,http://link.springer.com/10.1007/s00442-006-0586-x,NA,2006-02-23,2006-10-11,2006-11-22,NA,2007-03-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
10.1007/s00442-006-0600-3,Oecologia,http://link.springer.com/10.1007/s00442-006-0600-3,NA,2006-02-06,2006-10-18,2006-11-21,NA,2007-03-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
10.1007/s00442-006-0592-z,Oecologia,http://link.springer.com/10.1007/s00442-006-0592-z,NA,2006-06-22,2006-10-12,2006-11-18,NA,2007-03-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
10.1007/s00442-006-0543-8,Oecologia,http://link.springer.com/10.1007/s00442-006-0543-8,NA,2006-02-15,2006-08-08,2006-11-18,NA,2007-03-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
10.1007/s00442-006-0587-9,Oecologia,http://link.springer.com/10.1007/s00442-006-0587-9,NA,2006-03-15,2006-10-11,2006-11-16,NA,2007-03-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
10.1007/s00442-006-0582-1,Oecologia,http://link.springer.com/10.1007/s00442-006-0582-1,NA,2006-10-01,2006-10-09,2006-11-16,NA,2007-03-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
10.1007/s00442-006-0598-6,Oecologia,http://link.springer.com/10.1007/s00442-006-0598-6,NA,2006-03-29,2006-10-17,2006-11-15,NA,2007-03-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
10.1007/s00442-006-0601-2,Oecologia,http://link.springer.com/10.1007/s00442-006-0601-2,NA,2005-12-21,2006-10-20,2006-11-15,NA,2007-03-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
10.1007/s00442-006-0602-1,Oecologia,http://link.springer.com/10.1007/s00442-006-0602-1,NA,2005-12-27,2006-10-23,2006-11-15,NA,2007-03-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
10.1007/s00442-006-0599-5,Oecologia,http://link.springer.com/10.1007/s00442-006-0599-5,NA,2005-12-05,2006-10-17,2006-11-15,NA,2007-04-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
10.1007/s00442-006-0590-1,Oecologia,http://link.springer.com/10.1007/s00442-006-0590-1,NA,2006-06-22,2006-10-11,2006-11-11,NA,2007-03-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
10.1007/s00442-006-0597-7,Oecologia,http://link.springer.com/10.1007/s00442-006-0597-7,NA,2006-06-10,2006-10-16,2006-11-11,NA,2007-03-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
10.1007/s00442-006-0584-z,Oecologia,http://link.springer.com/10.1007/s00442-006-0584-z,NA,2006-05-19,2006-10-11,2006-11-11,NA,2007-03-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
10.1007/s00442-006-0583-0,Oecologia,http://link.springer.com/10.1007/s00442-006-0583-0,NA,2006-03-13,2006-10-11,2006-11-11,NA,2007-03-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
10.1007/s00442-006-0591-0,Oecologia,http://link.springer.com/10.1007/s00442-006-0591-0,NA,2006-08-03,2006-10-11,2006-11-10,NA,2007-03-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
10.1007/s00442-006-0596-8,Oecologia,http://link.springer.com/10.1007/s00442-006-0596-8,NA,2006-03-22,2006-10-12,2006-11-08,NA,2007-03-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
10.1007/s00442-006-0554-5,Oecologia,http://link.springer.com/10.1007/s00442-006-0554-5,NA,2006-02-12,2006-08-23,2006-11-07,NA,2007-03-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
10.1007/s00442-006-0581-2,Oecologia,http://link.springer.com/10.1007/s00442-006-0581-2,NA,2006-03-07,2006-10-09,2006-11-07,NA,2007-03-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
10.1007/s00442-006-0585-y,Oecologia,http://link.springer.com/10.1007/s00442-006-0585-y,NA,2006-01-31,2006-10-11,2006-11-02,NA,2007-03-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
10.1007/s00442-006-0573-2,Oecologia,http://link.springer.com/10.1007/s00442-006-0573-2,NA,2005-03-31,2006-09-20,2006-10-26,NA,2007-02-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
10.1007/s00442-006-0575-0,Oecologia,http://link.springer.com/10.1007/s00442-006-0575-0,NA,2005-11-09,2006-09-21,2006-10-25,NA,2007-02-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
10.1007/s00442-006-0576-z,Oecologia,http://link.springer.com/10.1007/s00442-006-0576-z,NA,2005-09-05,2006-09-22,2006-10-18,NA,2007-03-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
10.1007/s00442-006-0574-1,Oecologia,http://link.springer.com/10.1007/s00442-006-0574-1,NA,2005-12-20,2006-08-24,2006-10-18,NA,2007-02-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
10.1007/s00442-006-0578-x,Oecologia,http://link.springer.com/10.1007/s00442-006-0578-x,NA,2005-09-26,2006-09-26,2006-10-18,NA,2007-03-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
10.1007/s00442-006-0577-y,Oecologia,http://link.springer.com/10.1007/s00442-006-0577-y,NA,2005-11-21,2006-09-22,2006-10-18,NA,2007-03-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
10.1007/s00442-006-0570-5,Oecologia,http://link.springer.com/10.1007/s00442-006-0570-5,NA,2005-11-15,2006-09-12,2006-10-11,NA,2007-02-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
10.1007/s00442-007-0881-1,Oecologia,http://link.springer.com/10.1007/s00442-007-0881-1,NA,NA,NA,2007-10-24,NA,2007-12-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
10.1007/s00442-007-0829-5,Oecologia,http://link.springer.com/10.1007/s00442-007-0829-5,NA,2006-11-23,2007-07-05,2007-10-18,NA,2007-11-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
10.1007/s00442-007-0854-4,Oecologia,http://link.springer.com/10.1007/s00442-007-0854-4,NA,2007-04-09,2007-08-26,2007-10-13,NA,2007-12-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
10.1007/s00442-007-0859-z,Oecologia,http://link.springer.com/10.1007/s00442-007-0859-z,NA,2006-02-03,2007-08-29,2007-10-09,NA,2007-12-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
10.1007/s00442-007-0850-8,Oecologia,http://link.springer.com/10.1007/s00442-007-0850-8,NA,2007-01-02,2007-08-16,2007-09-27,NA,2007-12-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
10.1007/s00442-007-0858-0,Oecologia,http://link.springer.com/10.1007/s00442-007-0858-0,NA,2007-04-12,2007-08-29,2007-09-26,NA,2007-12-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
10.1007/s00442-007-0855-3,Oecologia,http://link.springer.com/10.1007/s00442-007-0855-3,NA,2007-04-11,2007-08-27,2007-09-22,NA,2007-12-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
10.1007/s00442-007-0853-5,Oecologia,http://link.springer.com/10.1007/s00442-007-0853-5,NA,2006-08-07,2007-08-27,2007-09-21,NA,2007-12-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
